Código (SKU),Descrição / Nome,Modelo / Referência,Divisão,Categoria,Subcategoria,Preço de Venda (R$),Custo (R$),Temporada,Coleção,Nível de Risco,Faixa de Preço,Cor (nome do fornecedor),Material Principal
SKU_1941_MIN,Vestidos Vestido Longo SKU_1941_MIN,,Feminino,Vestidos,Vestido Longo,1049.9,345.63,,PV26,,,,
SKU_1942_MYS,Vestidos Vestido Longo SKU_1942_MYS,,Feminino,Vestidos,Vestido Longo,1184.9,384.37,,PV26,,,,
SKU_1942_SAL,Vestidos Vestido Longo SKU_1942_SAL,,Feminino,Vestidos,Vestido Longo,1184.9,384.37,,PV26,,,,
SKU_1943_AQU,Blusas Blusa Manga Curta SKU_1943_AQU,,Feminino,Blusas,Blusa Manga Curta,279.9,80.74,,PV26,,,,
SKU_1943_FUC,Blusas Blusa Manga Curta SKU_1943_FUC,,Feminino,Blusas,Blusa Manga Curta,279.9,80.74,,PV26,,,,
SKU_1944_FUC,Calças Calça Jeans SKU_1944_FUC,,Feminino,Calças,Calça Jeans,399.9,126.77,,PV26,,,,
SKU_1944_PIS,Calças Calça Jeans SKU_1944_PIS,,Feminino,Calças,Calça Jeans,399.9,126.77,,PV26,,,,
SKU_1945_BAB,Shorts e Bermudas Bermuda SKU_1945_BAB,,Feminino,Shorts e Bermudas,Bermuda,214.9,63.25,,PV26,,,,
SKU_1945_BRI,Shorts e Bermudas Bermuda SKU_1945_BRI,,Feminino,Shorts e Bermudas,Bermuda,214.9,63.25,,PV26,,,,
SKU_1946_BUB,Macacões Macacão Longo SKU_1946_BUB,,Feminino,Macacões,Macacão Longo,404.9,128.35,,PV26,,,,
SKU_1946_PEA,Macacões Macacão Longo SKU_1946_PEA,,Feminino,Macacões,Macacão Longo,404.9,128.35,,PV26,,,,
SKU_1947_CLE,Vestidos Vestido Curto SKU_1947_CLE,,Feminino,Vestidos,Vestido Curto,439.9,167.34,,PV26,,,,
SKU_1947_SKY,Vestidos Vestido Curto SKU_1947_SKY,,Feminino,Vestidos,Vestido Curto,439.9,167.34,,PV26,,,,
SKU_1948_PAL,T-shirts e Regatas T-shirt Estampada SKU_1948_PAL,,Feminino,T-shirts e Regatas,T-shirt Estampada,199.9,65.81,,PV26,,,,
SKU_1948_WHI,T-shirts e Regatas T-shirt Estampada SKU_1948_WHI,,Feminino,T-shirts e Regatas,T-shirt Estampada,199.9,65.81,,PV26,,,,
SKU_1949_SKY,Shorts e Bermudas Short Jeans SKU_1949_SKY,,Feminino,Shorts e Bermudas,Short Jeans,164.9,54.29,,PV26,,,,
SKU_1949_VAN,Shorts e Bermudas Short Jeans SKU_1949_VAN,,Feminino,Shorts e Bermudas,Short Jeans,164.9,54.29,,PV26,,,,
SKU_1950_BLU,Vestidos Vestido Midi SKU_1950_BLU,,Feminino,Vestidos,Vestido Midi,414.9,131.94,,PV26,,,,
SKU_1950_FLA,Vestidos Vestido Midi SKU_1950_FLA,,Feminino,Vestidos,Vestido Midi,414.9,131.94,,PV26,,,,
SKU_1951_COR,Camisas Camisa Estampada SKU_1951_COR,,Feminino,Camisas,Camisa Estampada,254.9,83.91,,PV26,,,,
SKU_1951_GAR,Camisas Camisa Estampada SKU_1951_GAR,,Feminino,Camisas,Camisa Estampada,254.9,83.91,,PV26,,,,
SKU_1952_PIS,Cintos Cinto de Couro SKU_1952_PIS,,Acessórios,Cintos,Cinto de Couro,204.9,67.45,,PV26,,,,
SKU_1952_TUR,Cintos Cinto de Couro SKU_1952_TUR,,Acessórios,Cintos,Cinto de Couro,204.9,67.45,,PV26,,,,
SKU_1953_IVO,Blusas Blusa Cropped SKU_1953_IVO,,Feminino,Blusas,Blusa Cropped,234.9,64.88,,PV26,,,,
SKU_1953_LIM,Blusas Blusa Cropped SKU_1953_LIM,,Feminino,Blusas,Blusa Cropped,234.9,64.88,,PV26,,,,
SKU_1954_ROY,Cintos Cinto de Couro SKU_1954_ROY,,Acessórios,Cintos,Cinto de Couro,209.9,62.55,,PV26,,,,
SKU_1954_WHI,Cintos Cinto de Couro SKU_1954_WHI,,Acessórios,Cintos,Cinto de Couro,209.9,62.55,,PV26,,,,
SKU_1955_FRE,Vestidos Vestido Longo SKU_1955_FRE,,Feminino,Vestidos,Vestido Longo,999.9,267.27,,PV26,,,,
SKU_1955_SAL,Vestidos Vestido Longo SKU_1955_SAL,,Feminino,Vestidos,Vestido Longo,999.9,267.27,,PV26,,,,
SKU_1956_CLO,T-shirts e Regatas T-shirt Estampada SKU_1956_CLO,,Feminino,T-shirts e Regatas,T-shirt Estampada,209.9,62.34,,PV26,,,,
SKU_1956_PEA,T-shirts e Regatas T-shirt Estampada SKU_1956_PEA,,Feminino,T-shirts e Regatas,T-shirt Estampada,209.9,62.34,,PV26,,,,
SKU_1957_CRE,Cintos Cinto de Couro SKU_1957_CRE,,Acessórios,Cintos,Cinto de Couro,189.9,67.68,,PV26,,,,
SKU_1957_PEA,Cintos Cinto de Couro SKU_1957_PEA,,Acessórios,Cintos,Cinto de Couro,189.9,67.68,,PV26,,,,
SKU_1958_BLU,T-shirts e Regatas T-shirt Estampada SKU_1958_BLU,,Feminino,T-shirts e Regatas,T-shirt Estampada,184.9,61.2,,PV26,,,,
SKU_1958_PAS,T-shirts e Regatas T-shirt Estampada SKU_1958_PAS,,Feminino,T-shirts e Regatas,T-shirt Estampada,184.9,61.2,,PV26,,,,
SKU_1959_TUR,Vestidos Vestido de Festa SKU_1959_TUR,,Feminino,Vestidos,Vestido de Festa,739.9,235.29,,PV26,,,,
SKU_1959_WHI,Vestidos Vestido de Festa SKU_1959_WHI,,Feminino,Vestidos,Vestido de Festa,739.9,235.29,,PV26,,,,
SKU_1960_BAL,Bijoux Colar SKU_1960_BAL,,Acessórios,Bijoux,Colar,174.9,57.58,,PV26,,,,
SKU_1960_NAV,Bijoux Colar SKU_1960_NAV,,Acessórios,Bijoux,Colar,174.9,57.58,,PV26,,,,
SKU_1961_LIG,Vestidos Vestido Curto SKU_1961_LIG,,Feminino,Vestidos,Vestido Curto,414.9,137.33,,PV26,,,,
SKU_1961_SHO,Vestidos Vestido Curto SKU_1961_SHO,,Feminino,Vestidos,Vestido Curto,414.9,137.33,,PV26,,,,
SKU_1962_FRE,Blusas Blusa Manga Curta SKU_1962_FRE,,Feminino,Blusas,Blusa Manga Curta,214.9,70.75,,PV26,,,,
SKU_1962_LIG,Blusas Blusa Manga Curta SKU_1962_LIG,,Feminino,Blusas,Blusa Manga Curta,214.9,70.75,,PV26,,,,
SKU_1963_IVO,Bolsas Bolsa Tote SKU_1963_IVO,,Acessórios,Bolsas,Bolsa Tote,694.9,196.07,,PV26,,,,
SKU_1963_SER,Bolsas Bolsa Tote SKU_1963_SER,,Acessórios,Bolsas,Bolsa Tote,694.9,196.07,,PV26,,,,
SKU_1964_BRI,Calças Calça Jeans SKU_1964_BRI,,Feminino,Calças,Calça Jeans,294.9,89.74,,PV26,,,,
SKU_1964_SAL,Calças Calça Jeans SKU_1964_SAL,,Feminino,Calças,Calça Jeans,294.9,89.74,,PV26,,,,
SKU_1965_DEN,Blusas Blusa Manga Curta SKU_1965_DEN,,Feminino,Blusas,Blusa Manga Curta,234.9,67.02,,PV26,,,,
SKU_1965_GAR,Blusas Blusa Manga Curta SKU_1965_GAR,,Feminino,Blusas,Blusa Manga Curta,234.9,67.02,,PV26,,,,
SKU_1966_CER,Bolsas Bolsa Tiracolo SKU_1966_CER,,Acessórios,Bolsas,Bolsa Tiracolo,674.9,200.45,,PV26,,,,
SKU_1966_FOR,Bolsas Bolsa Tiracolo SKU_1966_FOR,,Acessórios,Bolsas,Bolsa Tiracolo,674.9,200.45,,PV26,,,,
SKU_1967_BAB,Lenços Lenço Estampado SKU_1967_BAB,,Acessórios,Lenços,Lenço Estampado,194.9,76.48,,PV26,,,,
SKU_1967_PAL,Lenços Lenço Estampado SKU_1967_PAL,,Acessórios,Lenços,Lenço Estampado,194.9,76.48,,PV26,,,,
SKU_1968_JAD,Bijoux Colar SKU_1968_JAD,,Acessórios,Bijoux,Colar,174.9,57.89,,PV26,,,,
SKU_1968_PAS,Bijoux Colar SKU_1968_PAS,,Acessórios,Bijoux,Colar,174.9,57.89,,PV26,,,,
SKU_1969_SER,Vestidos Vestido Curto SKU_1969_SER,,Feminino,Vestidos,Vestido Curto,409.9,135.68,,PV26,,,,
SKU_1969_SNO,Vestidos Vestido Curto SKU_1969_SNO,,Feminino,Vestidos,Vestido Curto,409.9,135.68,,PV26,,,,
SKU_1970_PEA,Vestidos Vestido de Festa SKU_1970_PEA,,Feminino,Vestidos,Vestido de Festa,769.9,244.83,,PV26,,,,
SKU_1970_TUR,Vestidos Vestido de Festa SKU_1970_TUR,,Feminino,Vestidos,Vestido de Festa,769.9,244.83,,PV26,,,,
SKU_1971_PIN,Vestidos Vestido de Festa SKU_1971_PIN,,Feminino,Vestidos,Vestido de Festa,829.9,273.2,,PV26,,,,
SKU_1971_RAS,Vestidos Vestido de Festa SKU_1971_RAS,,Feminino,Vestidos,Vestido de Festa,829.9,273.2,,PV26,,,,
SKU_1972_AQU,Vestidos Vestido Curto SKU_1972_AQU,,Feminino,Vestidos,Vestido Curto,344.9,114.16,,PV26,,,,
SKU_1972_PAS,Vestidos Vestido Curto SKU_1972_PAS,,Feminino,Vestidos,Vestido Curto,344.9,114.16,,PV26,,,,
SKU_1973_MYS,Shorts e Bermudas Short Alfaiataria SKU_1973_MYS,,Feminino,Shorts e Bermudas,Short Alfaiataria,319.9,101.73,,PV26,,,,
SKU_1973_SKY,Shorts e Bermudas Short Alfaiataria SKU_1973_SKY,,Feminino,Shorts e Bermudas,Short Alfaiataria,319.9,101.73,,PV26,,,,
SKU_1974_JAD,Shorts e Bermudas Short Alfaiataria SKU_1974_JAD,,Feminino,Shorts e Bermudas,Short Alfaiataria,199.9,63.57,,PV26,,,,
SKU_1974_MIN,Shorts e Bermudas Short Alfaiataria SKU_1974_MIN,,Feminino,Shorts e Bermudas,Short Alfaiataria,199.9,63.57,,PV26,,,,
SKU_1975_MYS,Vestidos Vestido Midi SKU_1975_MYS,,Feminino,Vestidos,Vestido Midi,444.9,141.48,,PV26,,,,
SKU_1975_PAS,Vestidos Vestido Midi SKU_1975_PAS,,Feminino,Vestidos,Vestido Midi,444.9,141.48,,PV26,,,,
SKU_1976_JAD,Bolsas Bolsa Tiracolo SKU_1976_JAD,,Acessórios,Bolsas,Bolsa Tiracolo,539.9,177.74,,PV26,,,,
SKU_1976_SKY,Bolsas Bolsa Tiracolo SKU_1976_SKY,,Acessórios,Bolsas,Bolsa Tiracolo,539.9,177.74,,PV26,,,,
SKU_1977_NAV,Blusas Blusa Manga Curta SKU_1977_NAV,,Feminino,Blusas,Blusa Manga Curta,214.9,71.13,,PV26,,,,
SKU_1977_TEA,Blusas Blusa Manga Curta SKU_1977_TEA,,Feminino,Blusas,Blusa Manga Curta,214.9,71.13,,PV26,,,,
SKU_1978_BAL,Cintos Cinto de Couro SKU_1978_BAL,,Acessórios,Cintos,Cinto de Couro,249.9,82.72,,PV26,,,,
SKU_1978_ROS,Cintos Cinto de Couro SKU_1978_ROS,,Acessórios,Cintos,Cinto de Couro,249.9,82.72,,PV26,,,,
SKU_1979_DEN,T-shirts e Regatas T-shirt Estampada SKU_1979_DEN,,Feminino,T-shirts e Regatas,T-shirt Estampada,194.9,64.51,,PV26,,,,
SKU_1979_MAR,T-shirts e Regatas T-shirt Estampada SKU_1979_MAR,,Feminino,T-shirts e Regatas,T-shirt Estampada,194.9,64.51,,PV26,,,,
SKU_1980_DEE,T-shirts e Regatas T-shirt Estampada SKU_1980_DEE,,Feminino,T-shirts e Regatas,T-shirt Estampada,154.9,50.99,,PV26,,,,
SKU_1980_DEN,T-shirts e Regatas T-shirt Estampada SKU_1980_DEN,,Feminino,T-shirts e Regatas,T-shirt Estampada,154.9,50.99,,PV26,,,,
SKU_1981_FOR,Vestidos Vestido Midi SKU_1981_FOR,,Feminino,Vestidos,Vestido Midi,514.9,163.74,,PV26,,,,
SKU_1981_SEA,Vestidos Vestido Midi SKU_1981_SEA,,Feminino,Vestidos,Vestido Midi,514.9,163.74,,PV26,,,,
SKU_1982_PIS,Shorts e Bermudas Short Alfaiataria SKU_1982_PIS,,Feminino,Shorts e Bermudas,Short Alfaiataria,224.9,74.04,,PV26,,,,
SKU_1982_VAN,Shorts e Bermudas Short Alfaiataria SKU_1982_VAN,,Feminino,Shorts e Bermudas,Short Alfaiataria,224.9,74.04,,PV26,,,,
SKU_1983_GAR,Blusas Blusa Cropped SKU_1983_GAR,,Feminino,Blusas,Blusa Cropped,224.9,71.52,,PV26,,,,
SKU_1983_SAP,Blusas Blusa Cropped SKU_1983_SAP,,Feminino,Blusas,Blusa Cropped,224.9,71.52,,PV26,,,,
SKU_1984_PAS,Camisas Camisa Estampada SKU_1984_PAS,,Feminino,Camisas,Camisa Estampada,299.9,95.13,,PV26,,,,
SKU_1984_PIN,Camisas Camisa Estampada SKU_1984_PIN,,Feminino,Camisas,Camisa Estampada,299.9,95.13,,PV26,,,,
SKU_1985_PAS,Calças Calça Jeans SKU_1985_PAS,,Feminino,Calças,Calça Jeans,409.9,118.24,,PV26,,,,
SKU_1985_WHI,Calças Calça Jeans SKU_1985_WHI,,Feminino,Calças,Calça Jeans,409.9,118.24,,PV26,,,,
SKU_1986_BUB,Blusas Blusa Manga Curta SKU_1986_BUB,,Feminino,Blusas,Blusa Manga Curta,209.9,61.77,,PV26,,,,
SKU_1986_TEA,Blusas Blusa Manga Curta SKU_1986_TEA,,Feminino,Blusas,Blusa Manga Curta,209.9,61.77,,PV26,,,,
SKU_1987_CLO,Vestidos Vestido Longo SKU_1987_CLO,,Feminino,Vestidos,Vestido Longo,1119.9,355.01,,PV26,,,,
SKU_1987_MYS,Vestidos Vestido Longo SKU_1987_MYS,,Feminino,Vestidos,Vestido Longo,1119.9,355.01,,PV26,,,,
SKU_1988_WHI,Vestidos Vestido Midi SKU_1988_WHI,,Feminino,Vestidos,Vestido Midi,424.9,161.63,,PV26,,,,
SKU_1989_HOT,Camisas Camisa Alfaiataria SKU_1989_HOT,,Feminino,Camisas,Camisa Alfaiataria,349.9,115.19,,PV26,,,,
SKU_1989_MAG,Camisas Camisa Alfaiataria SKU_1989_MAG,,Feminino,Camisas,Camisa Alfaiataria,349.9,115.19,,PV26,,,,
SKU_1990_IVO,Saias Saia Curta SKU_1990_IVO,,Feminino,Saias,Saia Curta,179.9,59.55,,PV26,,,,
SKU_1990_LIM,Saias Saia Curta SKU_1990_LIM,,Feminino,Saias,Saia Curta,179.9,59.55,,PV26,,,,
SKU_1991_GAR,Vestidos Vestido Curto SKU_1991_GAR,,Feminino,Vestidos,Vestido Curto,299.9,95.37,,PV26,,,,
SKU_1991_PIN,Vestidos Vestido Curto SKU_1991_PIN,,Feminino,Vestidos,Vestido Curto,299.9,95.37,,PV26,,,,
SKU_1992_BAL,Vestidos Vestido Longo SKU_1992_BAL,,Feminino,Vestidos,Vestido Longo,924.9,304.48,,PV26,,,,
SKU_1992_DEE,Vestidos Vestido Longo SKU_1992_DEE,,Feminino,Vestidos,Vestido Longo,924.9,304.48,,PV26,,,,
SKU_1993_MEX,Shorts e Bermudas Short Jeans SKU_1993_MEX,,Feminino,Shorts e Bermudas,Short Jeans,204.9,65.16,,PV26,,,,
SKU_1993_SAP,Shorts e Bermudas Short Jeans SKU_1993_SAP,,Feminino,Shorts e Bermudas,Short Jeans,204.9,65.16,,PV26,,,,
SKU_1994_COB,Shorts e Bermudas Short Alfaiataria SKU_1994_COB,,Feminino,Shorts e Bermudas,Short Alfaiataria,269.9,73.75,,PV26,,,,
SKU_1994_LIM,Shorts e Bermudas Short Alfaiataria SKU_1994_LIM,,Feminino,Shorts e Bermudas,Short Alfaiataria,269.9,73.75,,PV26,,,,
SKU_1995_EME,Saias Saia Curta SKU_1995_EME,,Feminino,Saias,Saia Curta,234.9,71.44,,PV26,,,,
SKU_1995_WHI,Saias Saia Curta SKU_1995_WHI,,Feminino,Saias,Saia Curta,234.9,71.44,,PV26,,,,
SKU_1996_BLA,Shorts e Bermudas Short Jeans SKU_1996_BLA,,Feminino,Shorts e Bermudas,Short Jeans,244.9,65.46,,PV26,,,,
SKU_1996_SHO,Shorts e Bermudas Short Jeans SKU_1996_SHO,,Feminino,Shorts e Bermudas,Short Jeans,244.9,65.46,,PV26,,,,
SKU_1997_MID,Shorts e Bermudas Short Jeans SKU_1997_MID,,Feminino,Shorts e Bermudas,Short Jeans,189.9,60.2,,PV26,,,,
SKU_1997_SPA,Shorts e Bermudas Short Jeans SKU_1997_SPA,,Feminino,Shorts e Bermudas,Short Jeans,189.9,60.2,,PV26,,,,
SKU_1998_COR,Calças Calça Jeans SKU_1998_COR,,Feminino,Calças,Calça Jeans,354.9,135.0,,PV26,,,,
SKU_1998_SAL,Calças Calça Jeans SKU_1998_SAL,,Feminino,Calças,Calça Jeans,354.9,135.0,,PV26,,,,
SKU_1999_COB,Saias Saia Midi SKU_1999_COB,,Feminino,Saias,Saia Midi,234.9,77.75,,PV26,,,,
SKU_1999_SKY,Saias Saia Midi SKU_1999_SKY,,Feminino,Saias,Saia Midi,234.9,77.75,,PV26,,,,
SKU_2000_SAG,Saias Saia Midi SKU_2000_SAG,,Feminino,Saias,Saia Midi,214.9,70.75,,PV26,,,,
SKU_2000_SHO,Saias Saia Midi SKU_2000_SHO,,Feminino,Saias,Saia Midi,214.9,70.75,,PV26,,,,
SKU_2001_DEN,Calças Calça Jeans SKU_2001_DEN,,Feminino,Calças,Calça Jeans,384.9,122.4,,PV26,,,,
SKU_2001_MAR,Calças Calça Jeans SKU_2001_MAR,,Feminino,Calças,Calça Jeans,384.9,122.4,,PV26,,,,
SKU_2002_VAN,Cintos Cinto de Couro SKU_2002_VAN,,Acessórios,Cintos,Cinto de Couro,204.9,67.45,,PV26,,,,
SKU_2002_WHI,Cintos Cinto de Couro SKU_2002_WHI,,Acessórios,Cintos,Cinto de Couro,204.9,67.45,,PV26,,,,
SKU_2003_BAL,Blusas Body SKU_2003_BAL,,Feminino,Blusas,Body,239.9,79.41,,PV26,,,,
SKU_2003_FOR,Blusas Body SKU_2003_FOR,,Feminino,Blusas,Body,239.9,79.41,,PV26,,,,
SKU_2004_AQU,Shorts e Bermudas Short Jeans SKU_2004_AQU,,Feminino,Shorts e Bermudas,Short Jeans,224.9,62.79,,PV26,,,,
SKU_2004_MIN,Shorts e Bermudas Short Jeans SKU_2004_MIN,,Feminino,Shorts e Bermudas,Short Jeans,224.9,62.79,,PV26,,,,
SKU_2005_FUC,Shorts e Bermudas Short Jeans SKU_2005_FUC,,Feminino,Shorts e Bermudas,Short Jeans,179.9,50.76,,PV26,,,,
SKU_2005_TEA,Shorts e Bermudas Short Jeans SKU_2005_TEA,,Feminino,Shorts e Bermudas,Short Jeans,179.9,50.76,,PV26,,,,
SKU_2006_DEN,Vestidos Vestido de Festa SKU_2006_DEN,,Feminino,Vestidos,Vestido de Festa,904.9,241.88,,PV26,,,,
SKU_2006_PRI,Vestidos Vestido de Festa SKU_2006_PRI,,Feminino,Vestidos,Vestido de Festa,904.9,241.88,,PV26,,,,
SKU_2007_LIG,Shorts e Bermudas Short Alfaiataria SKU_2007_LIG,,Feminino,Shorts e Bermudas,Short Alfaiataria,209.9,62.34,,PV26,,,,
SKU_2007_SAG,Shorts e Bermudas Short Alfaiataria SKU_2007_SAG,,Feminino,Shorts e Bermudas,Short Alfaiataria,209.9,62.34,,PV26,,,,
SKU_2008_HOT,Shorts e Bermudas Bermuda SKU_2008_HOT,,Feminino,Shorts e Bermudas,Bermuda,244.9,87.28,,PV26,,,,
SKU_2008_SAL,Shorts e Bermudas Bermuda SKU_2008_SAL,,Feminino,Shorts e Bermudas,Bermuda,244.9,87.28,,PV26,,,,
SKU_2009_DUS,Blusas Blusa Cropped SKU_2009_DUS,,Feminino,Blusas,Blusa Cropped,249.9,95.0,,PV26,,,,
SKU_2009_WHI,Blusas Blusa Cropped SKU_2009_WHI,,Feminino,Blusas,Blusa Cropped,249.9,95.0,,PV26,,,,
SKU_2010_BIR,Vestidos Vestido Longo SKU_2010_BIR,,Feminino,Vestidos,Vestido Longo,919.9,304.49,,PV26,,,,
SKU_2010_SPA,Vestidos Vestido Longo SKU_2010_SPA,,Feminino,Vestidos,Vestido Longo,919.9,304.49,,PV26,,,,
SKU_2011_PIN,Shorts e Bermudas Short Alfaiataria SKU_2011_PIN,,Feminino,Shorts e Bermudas,Short Alfaiataria,254.9,83.91,,PV26,,,,
SKU_2011_TUR,Shorts e Bermudas Short Alfaiataria SKU_2011_TUR,,Feminino,Shorts e Bermudas,Short Alfaiataria,254.9,83.91,,PV26,,,,
SKU_2012_ROY,Vestidos Vestido Longo SKU_2012_ROY,,Feminino,Vestidos,Vestido Longo,819.9,260.73,,PV26,,,,
SKU_2012_SKY,Vestidos Vestido Longo SKU_2012_SKY,,Feminino,Vestidos,Vestido Longo,819.9,260.73,,PV26,,,,
SKU_2013_MYS,Blusas Blusa Manga Curta SKU_2013_MYS,,Feminino,Blusas,Blusa Manga Curta,184.9,61.2,,PV26,,,,
SKU_2013_TEA,Blusas Blusa Manga Curta SKU_2013_TEA,,Feminino,Blusas,Blusa Manga Curta,184.9,61.2,,PV26,,,,
SKU_2014_BLA,Vestidos Vestido Curto SKU_2014_BLA,,Feminino,Vestidos,Vestido Curto,319.9,105.31,,PV26,,,,
SKU_2014_BRI,Vestidos Vestido Curto SKU_2014_BRI,,Feminino,Vestidos,Vestido Curto,319.9,105.31,,PV26,,,,
SKU_2015_HUN,Calças Calça Jeans SKU_2015_HUN,,Feminino,Calças,Calça Jeans,314.9,100.14,,PV26,,,,
SKU_2015_OLI,Calças Calça Jeans SKU_2015_OLI,,Feminino,Calças,Calça Jeans,314.9,100.14,,PV26,,,,
SKU_2016_PEA,Lenços Lenço Estampado SKU_2016_PEA,,Acessórios,Lenços,Lenço Estampado,224.9,74.04,,PV26,,,,
SKU_2016_SAP,Lenços Lenço Estampado SKU_2016_SAP,,Acessórios,Lenços,Lenço Estampado,224.9,74.04,,PV26,,,,
SKU_2017_FRE,Vestidos Vestido Curto SKU_2017_FRE,,Feminino,Vestidos,Vestido Curto,284.9,93.79,,PV26,,,,
SKU_2017_SHO,Vestidos Vestido Curto SKU_2017_SHO,,Feminino,Vestidos,Vestido Curto,284.9,93.79,,PV26,,,,
SKU_2018_BAB,Vestidos Vestido Midi SKU_2018_BAB,,Feminino,Vestidos,Vestido Midi,479.9,157.98,,PV26,,,,
SKU_2018_OFF,Vestidos Vestido Midi SKU_2018_OFF,,Feminino,Vestidos,Vestido Midi,479.9,157.98,,PV26,,,,
SKU_2019_SAG,Vestidos Vestido Midi SKU_2019_SAG,,Feminino,Vestidos,Vestido Midi,549.9,182.02,,PV26,,,,
SKU_2019_TUR,Vestidos Vestido Midi SKU_2019_TUR,,Feminino,Vestidos,Vestido Midi,549.9,182.02,,PV26,,,,
SKU_2020_BAB,Camisas Camisa Estampada SKU_2020_BAB,,Feminino,Camisas,Camisa Estampada,234.9,74.7,,PV26,,,,
SKU_2020_FOR,Camisas Camisa Estampada SKU_2020_FOR,,Feminino,Camisas,Camisa Estampada,234.9,74.7,,PV26,,,,
SKU_2021_NAV,Shorts e Bermudas Short Alfaiataria SKU_2021_NAV,,Feminino,Shorts e Bermudas,Short Alfaiataria,189.9,62.86,,PV26,,,,
SKU_2021_SAL,Shorts e Bermudas Short Alfaiataria SKU_2021_SAL,,Feminino,Shorts e Bermudas,Short Alfaiataria,189.9,62.86,,PV26,,,,
SKU_2022_ROY,Camisas Camisa Alfaiataria SKU_2022_ROY,,Feminino,Camisas,Camisa Alfaiataria,279.9,89.01,,PV26,,,,
SKU_2022_SHO,Camisas Camisa Alfaiataria SKU_2022_SHO,,Feminino,Camisas,Camisa Alfaiataria,279.9,89.01,,PV26,,,,
SKU_2023_MID,T-shirts e Regatas T-shirt Básica SKU_2023_MID,,Feminino,T-shirts e Regatas,T-shirt Básica,159.9,52.93,,PV26,,,,
SKU_2023_SPA,T-shirts e Regatas T-shirt Básica SKU_2023_SPA,,Feminino,T-shirts e Regatas,T-shirt Básica,159.9,52.93,,PV26,,,,
SKU_2024_LIG,Vestidos Vestido Curto SKU_2024_LIG,,Feminino,Vestidos,Vestido Curto,384.9,122.4,,PV26,,,,
SKU_2024_MIN,Vestidos Vestido Curto SKU_2024_MIN,,Feminino,Vestidos,Vestido Curto,384.9,122.4,,PV26,,,,
SKU_2025_BAB,Lenços Lenço Estampado SKU_2025_BAB,,Acessórios,Lenços,Lenço Estampado,229.9,69.96,,PV26,,,,
SKU_2025_SAP,Lenços Lenço Estampado SKU_2025_SAP,,Acessórios,Lenços,Lenço Estampado,229.9,69.96,,PV26,,,,
SKU_2026_HON,Vestidos Vestido Longo SKU_2026_HON,,Feminino,Vestidos,Vestido Longo,1029.9,316.68,,PV26,,,,
SKU_2026_ROY,Vestidos Vestido Longo SKU_2026_ROY,,Feminino,Vestidos,Vestido Longo,1029.9,316.68,,PV26,,,,
SKU_2027_CLE,Camisas Camisa Alfaiataria SKU_2027_CLE,,Feminino,Camisas,Camisa Alfaiataria,349.9,99.83,,PV26,,,,
SKU_2027_MAR,Camisas Camisa Alfaiataria SKU_2027_MAR,,Feminino,Camisas,Camisa Alfaiataria,349.9,99.83,,PV26,,,,
SKU_2028_PAL,Camisas Camisa Alfaiataria SKU_2028_PAL,,Feminino,Camisas,Camisa Alfaiataria,244.9,72.74,,PV26,,,,
SKU_2028_PIS,Camisas Camisa Alfaiataria SKU_2028_PIS,,Feminino,Camisas,Camisa Alfaiataria,244.9,72.74,,PV26,,,,
SKU_2029_BAB,Vestidos Vestido de Festa SKU_2029_BAB,,Feminino,Vestidos,Vestido de Festa,964.9,347.07,,PV26,,,,
SKU_2029_PRI,Vestidos Vestido de Festa SKU_2029_PRI,,Feminino,Vestidos,Vestido de Festa,964.9,347.07,,PV26,,,,
SKU_2030_BRI,Calças Calça Jeans SKU_2030_BRI,,Feminino,Calças,Calça Jeans,344.9,131.2,,PV26,,,,
SKU_2030_SER,Calças Calça Jeans SKU_2030_SER,,Feminino,Calças,Calça Jeans,344.9,131.2,,PV26,,,,
SKU_2031_NAV,Calças Calça Jeans SKU_2031_NAV,,Feminino,Calças,Calça Jeans,349.9,135.1,,PV26,,,,
SKU_2031_SNO,Calças Calça Jeans SKU_2031_SNO,,Feminino,Calças,Calça Jeans,349.9,135.1,,PV26,,,,
SKU_2032_LIM,Saias Saia Midi SKU_2032_LIM,,Feminino,Saias,Saia Midi,254.9,83.91,,PV26,,,,
SKU_2032_WHI,Saias Saia Midi SKU_2032_WHI,,Feminino,Saias,Saia Midi,254.9,83.91,,PV26,,,,
SKU_2033_PRI,Camisas Camisa Alfaiataria SKU_2033_PRI,,Feminino,Camisas,Camisa Alfaiataria,309.9,99.31,,PV26,,,,
SKU_2033_RAS,Camisas Camisa Alfaiataria SKU_2033_RAS,,Feminino,Camisas,Camisa Alfaiataria,309.9,99.31,,PV26,,,,
SKU_2034_DUS,T-shirts e Regatas T-shirt Básica SKU_2034_DUS,,Feminino,T-shirts e Regatas,T-shirt Básica,169.9,54.56,,PV26,,,,
SKU_2034_PAS,T-shirts e Regatas T-shirt Básica SKU_2034_PAS,,Feminino,T-shirts e Regatas,T-shirt Básica,169.9,54.56,,PV26,,,,
SKU_2035_AQU,Blusas Blusa Manga Curta SKU_2035_AQU,,Feminino,Blusas,Blusa Manga Curta,224.9,66.19,,PV26,,,,
SKU_2035_LIG,Blusas Blusa Manga Curta SKU_2035_LIG,,Feminino,Blusas,Blusa Manga Curta,224.9,66.19,,PV26,,,,
