Número do Pedido,Código (SKU),Data do Pedido,Quantidade Pedida,Custo Unitário (R$),Fornecedor,Previsão de Entrega,Data de Entrega Real,Status
PED_SKU_2003_BAL_0,SKU_2003_BAL,2025-06-17,95,79.41,,2025-08-01,,Entregue
PED_SKU_2003_BAL_1,SKU_2003_BAL,2025-08-16,95,79.41,,2025-09-30,,Entregue
PED_SKU_2003_BAL_2,SKU_2003_BAL,2025-10-15,95,79.41,,2025-11-29,,Entregue
PED_SKU_2003_FOR_0,SKU_2003_FOR,2025-06-17,159,79.41,,2025-08-01,,Entregue
PED_SKU_2003_FOR_1,SKU_2003_FOR,2025-08-16,159,79.41,,2025-09-30,,Entregue
PED_SKU_2004_MIN_0,SKU_2004_MIN,2025-06-17,143,62.79,,2025-08-01,,Entregue
PED_SKU_2004_MIN_1,SKU_2004_MIN,2025-08-16,143,62.79,,2025-09-30,,Cancelado
PED_SKU_2004_AQU_0,SKU_2004_AQU,2025-06-17,85,62.79,,2025-08-01,,Entregue
PED_SKU_2004_AQU_1,SKU_2004_AQU,2025-08-16,85,62.79,,2025-09-30,,Entregue
PED_SKU_2004_AQU_2,SKU_2004_AQU,2025-10-15,85,62.79,,2025-11-29,,Entregue
PED_SKU_2004_AQU_3,SKU_2004_AQU,2025-12-14,85,62.79,,2026-01-28,,Entregue
PED_SKU_2005_FUC_0,SKU_2005_FUC,2025-06-17,79,50.76,,2025-08-01,,Entregue
PED_SKU_2005_FUC_1,SKU_2005_FUC,2025-08-16,79,50.76,,2025-09-30,,Entregue
PED_SKU_2005_FUC_2,SKU_2005_FUC,2025-10-15,79,50.76,,2025-11-29,,Entregue
PED_SKU_2005_FUC_3,SKU_2005_FUC,2025-12-14,79,50.76,,2026-01-28,,Entregue
PED_SKU_2005_TEA_0,SKU_2005_TEA,2025-06-17,110,50.76,,2025-08-01,,Entregue
PED_SKU_2005_TEA_1,SKU_2005_TEA,2025-08-16,110,50.76,,2025-09-30,,Entregue
PED_SKU_2005_TEA_2,SKU_2005_TEA,2025-10-15,110,50.76,,2025-11-29,,Entregue
PED_SKU_2006_PRI_0,SKU_2006_PRI,2025-06-17,113,241.88,,2025-08-01,,Entregue
PED_SKU_2006_PRI_1,SKU_2006_PRI,2025-08-16,113,241.88,,2025-09-30,,Entregue
PED_SKU_2006_PRI_2,SKU_2006_PRI,2025-10-15,113,241.88,,2025-11-29,,Entregue
PED_SKU_2006_DEN_0,SKU_2006_DEN,2025-06-17,76,241.88,,2025-08-01,,Entregue
PED_SKU_2006_DEN_1,SKU_2006_DEN,2025-08-16,76,241.88,,2025-09-30,,Entregue
PED_SKU_2006_DEN_2,SKU_2006_DEN,2025-10-15,76,241.88,,2025-11-29,,Entregue
PED_SKU_2006_DEN_3,SKU_2006_DEN,2025-12-14,76,241.88,,2026-01-28,,Entregue
PED_SKU_2007_LIG_0,SKU_2007_LIG,2025-06-17,151,62.34,,2025-08-01,,Entregue
PED_SKU_2007_LIG_1,SKU_2007_LIG,2025-08-16,151,62.34,,2025-09-30,,Entregue
PED_SKU_2007_SAG_0,SKU_2007_SAG,2025-06-17,75,62.34,,2025-08-01,,Entregue
PED_SKU_2007_SAG_1,SKU_2007_SAG,2025-08-16,75,62.34,,2025-09-30,,Cancelado
PED_SKU_2007_SAG_2,SKU_2007_SAG,2025-10-15,75,62.34,,2025-11-29,,Entregue
PED_SKU_2007_SAG_3,SKU_2007_SAG,2025-12-14,75,62.34,,2026-01-28,,Entregue
PED_SKU_2008_HOT_0,SKU_2008_HOT,2025-06-17,138,87.28,,2025-08-01,,Entregue
PED_SKU_2008_HOT_1,SKU_2008_HOT,2025-08-16,138,87.28,,2025-09-30,,Entregue
PED_SKU_2008_SAL_0,SKU_2008_SAL,2025-06-17,79,87.28,,2025-08-01,,Entregue
PED_SKU_2008_SAL_1,SKU_2008_SAL,2025-08-16,79,87.28,,2025-09-30,,Entregue
PED_SKU_2008_SAL_2,SKU_2008_SAL,2025-10-15,79,87.28,,2025-11-29,,Entregue
PED_SKU_2008_SAL_3,SKU_2008_SAL,2025-12-14,79,87.28,,2026-01-28,,Entregue
PED_SKU_2009_WHI_0,SKU_2009_WHI,2025-06-17,65,95.0,,2025-08-01,,Entregue
PED_SKU_2009_WHI_1,SKU_2009_WHI,2025-08-16,65,95.0,,2025-09-30,,Entregue
PED_SKU_2009_WHI_2,SKU_2009_WHI,2025-10-15,65,95.0,,2025-11-29,,Entregue
PED_SKU_2009_WHI_3,SKU_2009_WHI,2025-12-14,65,95.0,,2026-01-28,,Entregue
PED_SKU_2009_DUS_0,SKU_2009_DUS,2025-06-17,145,95.0,,2025-08-01,,Entregue
PED_SKU_2009_DUS_1,SKU_2009_DUS,2025-08-16,145,95.0,,2025-09-30,,Entregue
PED_SKU_2010_SPA_0,SKU_2010_SPA,2025-06-17,162,304.49,,2025-08-01,,Entregue
PED_SKU_2010_SPA_1,SKU_2010_SPA,2025-08-16,162,304.49,,2025-09-30,,Entregue
PED_SKU_2010_BIR_0,SKU_2010_BIR,2025-06-17,141,304.49,,2025-08-01,,Entregue
PED_SKU_2010_BIR_1,SKU_2010_BIR,2025-08-16,141,304.49,,2025-09-30,,Cancelado
PED_SKU_2011_TUR_0,SKU_2011_TUR,2025-06-17,79,83.91,,2025-08-01,,Entregue
PED_SKU_2011_TUR_1,SKU_2011_TUR,2025-08-16,79,83.91,,2025-09-30,,Entregue
PED_SKU_2011_TUR_2,SKU_2011_TUR,2025-10-15,79,83.91,,2025-11-29,,Entregue
PED_SKU_2011_TUR_3,SKU_2011_TUR,2025-12-14,79,83.91,,2026-01-28,,Entregue
PED_SKU_2011_PIN_0,SKU_2011_PIN,2025-06-17,82,83.91,,2025-08-01,,Entregue
PED_SKU_2011_PIN_1,SKU_2011_PIN,2025-08-16,82,83.91,,2025-09-30,,Entregue
PED_SKU_2011_PIN_2,SKU_2011_PIN,2025-10-15,82,83.91,,2025-11-29,,Entregue
PED_SKU_2011_PIN_3,SKU_2011_PIN,2025-12-14,82,83.91,,2026-01-28,,Entregue
PED_SKU_2012_ROY_0,SKU_2012_ROY,2025-06-17,97,260.73,,2025-08-01,,Entregue
PED_SKU_2012_ROY_1,SKU_2012_ROY,2025-08-16,97,260.73,,2025-09-30,,Entregue
PED_SKU_2012_ROY_2,SKU_2012_ROY,2025-10-15,97,260.73,,2025-11-29,,Entregue
PED_SKU_2012_SKY_0,SKU_2012_SKY,2025-06-17,148,260.73,,2025-08-01,,Entregue
PED_SKU_2012_SKY_1,SKU_2012_SKY,2025-08-16,148,260.73,,2025-09-30,,Entregue
PED_SKU_2013_TEA_0,SKU_2013_TEA,2025-06-17,130,61.2,,2025-08-01,,Entregue
PED_SKU_2013_TEA_1,SKU_2013_TEA,2025-08-16,130,61.2,,2025-09-30,,Entregue
PED_SKU_2013_MYS_0,SKU_2013_MYS,2025-06-17,101,61.2,,2025-08-01,,Entregue
PED_SKU_2013_MYS_1,SKU_2013_MYS,2025-08-16,101,61.2,,2025-09-30,,Entregue
PED_SKU_2013_MYS_2,SKU_2013_MYS,2025-10-15,101,61.2,,2025-11-29,,Entregue
PED_SKU_2014_BLA_0,SKU_2014_BLA,2025-06-17,160,105.31,,2025-08-01,,Entregue
PED_SKU_2014_BLA_1,SKU_2014_BLA,2025-08-16,160,105.31,,2025-09-30,,Entregue
PED_SKU_2014_BRI_0,SKU_2014_BRI,2025-06-17,104,105.31,,2025-08-01,,Cancelado
PED_SKU_2014_BRI_1,SKU_2014_BRI,2025-08-16,104,105.31,,2025-09-30,,Entregue
PED_SKU_2014_BRI_2,SKU_2014_BRI,2025-10-15,104,105.31,,2025-11-29,,Entregue
PED_SKU_2015_OLI_0,SKU_2015_OLI,2025-06-17,103,100.14,,2025-08-01,,Entregue
PED_SKU_2015_OLI_1,SKU_2015_OLI,2025-08-16,103,100.14,,2025-09-30,,Cancelado
PED_SKU_2015_OLI_2,SKU_2015_OLI,2025-10-15,103,100.14,,2025-11-29,,Entregue
PED_SKU_2015_HUN_0,SKU_2015_HUN,2025-06-17,142,100.14,,2025-08-01,,Entregue
PED_SKU_2015_HUN_1,SKU_2015_HUN,2025-08-16,142,100.14,,2025-09-30,,Entregue
PED_SKU_2016_SAP_0,SKU_2016_SAP,2025-06-17,101,74.04,,2025-08-01,,Entregue
PED_SKU_2016_SAP_1,SKU_2016_SAP,2025-08-16,101,74.04,,2025-09-30,,Entregue
PED_SKU_2016_SAP_2,SKU_2016_SAP,2025-10-15,101,74.04,,2025-11-29,,Entregue
PED_SKU_2016_PEA_0,SKU_2016_PEA,2025-06-17,69,74.04,,2025-08-01,,Entregue
PED_SKU_2016_PEA_1,SKU_2016_PEA,2025-08-16,69,74.04,,2025-09-30,,Entregue
PED_SKU_2016_PEA_2,SKU_2016_PEA,2025-10-15,69,74.04,,2025-11-29,,Entregue
PED_SKU_2016_PEA_3,SKU_2016_PEA,2025-12-14,69,74.04,,2026-01-28,,Entregue
PED_SKU_2017_SHO_0,SKU_2017_SHO,2025-06-17,107,93.79,,2025-08-01,,Entregue
PED_SKU_2017_SHO_1,SKU_2017_SHO,2025-08-16,107,93.79,,2025-09-30,,Entregue
PED_SKU_2017_SHO_2,SKU_2017_SHO,2025-10-15,107,93.79,,2025-11-29,,Entregue
PED_SKU_2017_FRE_0,SKU_2017_FRE,2025-06-17,155,93.79,,2025-08-01,,Entregue
PED_SKU_2017_FRE_1,SKU_2017_FRE,2025-08-16,155,93.79,,2025-09-30,,Entregue
PED_SKU_2018_OFF_0,SKU_2018_OFF,2025-06-17,71,157.98,,2025-08-01,,Entregue
PED_SKU_2018_OFF_1,SKU_2018_OFF,2025-08-16,71,157.98,,2025-09-30,,Entregue
PED_SKU_2018_OFF_2,SKU_2018_OFF,2025-10-15,71,157.98,,2025-11-29,,Entregue
PED_SKU_2018_OFF_3,SKU_2018_OFF,2025-12-14,71,157.98,,2026-01-28,,Entregue
PED_SKU_2018_BAB_0,SKU_2018_BAB,2025-06-17,106,157.98,,2025-08-01,,Entregue
PED_SKU_2018_BAB_1,SKU_2018_BAB,2025-08-16,106,157.98,,2025-09-30,,Entregue
PED_SKU_2018_BAB_2,SKU_2018_BAB,2025-10-15,106,157.98,,2025-11-29,,Entregue
PED_SKU_2019_SAG_0,SKU_2019_SAG,2025-06-17,140,182.02,,2025-08-01,,Entregue
PED_SKU_2019_SAG_1,SKU_2019_SAG,2025-08-16,140,182.02,,2025-09-30,,Entregue
PED_SKU_2019_TUR_0,SKU_2019_TUR,2025-06-17,87,182.02,,2025-08-01,,Cancelado
PED_SKU_2019_TUR_1,SKU_2019_TUR,2025-08-16,87,182.02,,2025-09-30,,Entregue
PED_SKU_2019_TUR_2,SKU_2019_TUR,2025-10-15,87,182.02,,2025-11-29,,Cancelado
PED_SKU_2019_TUR_3,SKU_2019_TUR,2025-12-14,87,182.02,,2026-01-28,,Entregue
PED_SKU_2020_FOR_0,SKU_2020_FOR,2025-06-17,81,74.7,,2025-08-01,,Entregue
PED_SKU_2020_FOR_1,SKU_2020_FOR,2025-08-16,81,74.7,,2025-09-30,,Entregue
PED_SKU_2020_FOR_2,SKU_2020_FOR,2025-10-15,81,74.7,,2025-11-29,,Entregue
PED_SKU_2020_FOR_3,SKU_2020_FOR,2025-12-14,81,74.7,,2026-01-28,,Entregue
PED_SKU_2020_BAB_0,SKU_2020_BAB,2025-06-17,155,74.7,,2025-08-01,,Entregue
PED_SKU_2020_BAB_1,SKU_2020_BAB,2025-08-16,155,74.7,,2025-09-30,,Entregue
PED_SKU_2021_NAV_0,SKU_2021_NAV,2025-06-17,72,62.86,,2025-08-01,,Entregue
PED_SKU_2021_NAV_1,SKU_2021_NAV,2025-08-16,72,62.86,,2025-09-30,,Entregue
PED_SKU_2021_NAV_2,SKU_2021_NAV,2025-10-15,72,62.86,,2025-11-29,,Entregue
PED_SKU_2021_NAV_3,SKU_2021_NAV,2025-12-14,72,62.86,,2026-01-28,,Entregue
PED_SKU_2021_SAL_0,SKU_2021_SAL,2025-06-17,165,62.86,,2025-08-01,,Entregue
PED_SKU_2021_SAL_1,SKU_2021_SAL,2025-08-16,165,62.86,,2025-09-30,,Entregue
PED_SKU_2022_SHO_0,SKU_2022_SHO,2025-06-17,70,89.01,,2025-08-01,,Entregue
PED_SKU_2022_SHO_1,SKU_2022_SHO,2025-08-16,70,89.01,,2025-09-30,,Entregue
PED_SKU_2022_SHO_2,SKU_2022_SHO,2025-10-15,70,89.01,,2025-11-29,,Cancelado
PED_SKU_2022_SHO_3,SKU_2022_SHO,2025-12-14,70,89.01,,2026-01-28,,Entregue
PED_SKU_2022_ROY_0,SKU_2022_ROY,2025-06-17,101,89.01,,2025-08-01,,Cancelado
PED_SKU_2022_ROY_1,SKU_2022_ROY,2025-08-16,101,89.01,,2025-09-30,,Entregue
PED_SKU_2022_ROY_2,SKU_2022_ROY,2025-10-15,101,89.01,,2025-11-29,,Cancelado
PED_SKU_2023_MID_0,SKU_2023_MID,2025-06-17,145,52.93,,2025-08-01,,Entregue
PED_SKU_2023_MID_1,SKU_2023_MID,2025-08-16,145,52.93,,2025-09-30,,Entregue
PED_SKU_2023_SPA_0,SKU_2023_SPA,2025-06-17,95,52.93,,2025-08-01,,Cancelado
PED_SKU_2023_SPA_1,SKU_2023_SPA,2025-08-16,95,52.93,,2025-09-30,,Entregue
PED_SKU_2023_SPA_2,SKU_2023_SPA,2025-10-15,95,52.93,,2025-11-29,,Entregue
PED_SKU_2024_MIN_0,SKU_2024_MIN,2025-06-17,108,122.4,,2025-08-01,,Entregue
PED_SKU_2024_MIN_1,SKU_2024_MIN,2025-08-16,108,122.4,,2025-09-30,,Entregue
PED_SKU_2024_MIN_2,SKU_2024_MIN,2025-10-15,108,122.4,,2025-11-29,,Entregue
PED_SKU_2024_LIG_0,SKU_2024_LIG,2025-06-17,107,122.4,,2025-08-01,,Entregue
PED_SKU_2024_LIG_1,SKU_2024_LIG,2025-08-16,107,122.4,,2025-09-30,,Entregue
PED_SKU_2024_LIG_2,SKU_2024_LIG,2025-10-15,107,122.4,,2025-11-29,,Entregue
PED_SKU_2025_BAB_0,SKU_2025_BAB,2025-06-17,76,69.96,,2025-08-01,,Entregue
PED_SKU_2025_BAB_1,SKU_2025_BAB,2025-08-16,76,69.96,,2025-09-30,,Entregue
PED_SKU_2025_BAB_2,SKU_2025_BAB,2025-10-15,76,69.96,,2025-11-29,,Entregue
PED_SKU_2025_BAB_3,SKU_2025_BAB,2025-12-14,76,69.96,,2026-01-28,,Entregue
PED_SKU_2025_SAP_0,SKU_2025_SAP,2025-06-17,162,69.96,,2025-08-01,,Entregue
PED_SKU_2025_SAP_1,SKU_2025_SAP,2025-08-16,162,69.96,,2025-09-30,,Entregue
PED_SKU_2026_HON_0,SKU_2026_HON,2025-06-17,76,316.68,,2025-08-01,,Entregue
PED_SKU_2026_HON_1,SKU_2026_HON,2025-08-16,76,316.68,,2025-09-30,,Entregue
PED_SKU_2026_HON_2,SKU_2026_HON,2025-10-15,76,316.68,,2025-11-29,,Entregue
PED_SKU_2026_HON_3,SKU_2026_HON,2025-12-14,76,316.68,,2026-01-28,,Entregue
PED_SKU_2026_ROY_0,SKU_2026_ROY,2025-06-17,130,316.68,,2025-08-01,,Entregue
PED_SKU_2026_ROY_1,SKU_2026_ROY,2025-08-16,130,316.68,,2025-09-30,,Entregue
PED_SKU_2027_CLE_0,SKU_2027_CLE,2025-06-17,83,99.83,,2025-08-01,,Entregue
PED_SKU_2027_CLE_1,SKU_2027_CLE,2025-08-16,83,99.83,,2025-09-30,,Entregue
PED_SKU_2027_CLE_2,SKU_2027_CLE,2025-10-15,83,99.83,,2025-11-29,,Entregue
PED_SKU_2027_CLE_3,SKU_2027_CLE,2025-12-14,83,99.83,,2026-01-28,,Entregue
PED_SKU_2027_MAR_0,SKU_2027_MAR,2025-06-17,111,99.83,,2025-08-01,,Entregue
PED_SKU_2027_MAR_1,SKU_2027_MAR,2025-08-16,111,99.83,,2025-09-30,,Entregue
PED_SKU_2027_MAR_2,SKU_2027_MAR,2025-10-15,111,99.83,,2025-11-29,,Cancelado
PED_SKU_2028_PIS_0,SKU_2028_PIS,2025-06-17,155,72.74,,2025-08-01,,Entregue
PED_SKU_2028_PIS_1,SKU_2028_PIS,2025-08-16,155,72.74,,2025-09-30,,Entregue
PED_SKU_2028_PAL_0,SKU_2028_PAL,2025-06-17,135,72.74,,2025-08-01,,Entregue
PED_SKU_2028_PAL_1,SKU_2028_PAL,2025-08-16,135,72.74,,2025-09-30,,Entregue
PED_SKU_2029_BAB_0,SKU_2029_BAB,2025-06-17,76,347.07,,2025-08-01,,Entregue
PED_SKU_2029_BAB_1,SKU_2029_BAB,2025-08-16,76,347.07,,2025-09-30,,Entregue
PED_SKU_2029_BAB_2,SKU_2029_BAB,2025-10-15,76,347.07,,2025-11-29,,Entregue
PED_SKU_2029_BAB_3,SKU_2029_BAB,2025-12-14,76,347.07,,2026-01-28,,Entregue
PED_SKU_2029_PRI_0,SKU_2029_PRI,2025-06-17,97,347.07,,2025-08-01,,Entregue
PED_SKU_2029_PRI_1,SKU_2029_PRI,2025-08-16,97,347.07,,2025-09-30,,Entregue
PED_SKU_2029_PRI_2,SKU_2029_PRI,2025-10-15,97,347.07,,2025-11-29,,Entregue
PED_SKU_2030_SER_0,SKU_2030_SER,2025-06-17,116,131.2,,2025-08-01,,Entregue
PED_SKU_2030_SER_1,SKU_2030_SER,2025-08-16,116,131.2,,2025-09-30,,Entregue
PED_SKU_2030_SER_2,SKU_2030_SER,2025-10-15,116,131.2,,2025-11-29,,Entregue
PED_SKU_2030_BRI_0,SKU_2030_BRI,2025-06-17,160,131.2,,2025-08-01,,Entregue
PED_SKU_2030_BRI_1,SKU_2030_BRI,2025-08-16,160,131.2,,2025-09-30,,Entregue
PED_SKU_2031_SNO_0,SKU_2031_SNO,2025-06-17,141,135.1,,2025-08-01,,Entregue
PED_SKU_2031_SNO_1,SKU_2031_SNO,2025-08-16,141,135.1,,2025-09-30,,Entregue
PED_SKU_2031_NAV_0,SKU_2031_NAV,2025-06-17,69,135.1,,2025-08-01,,Entregue
PED_SKU_2031_NAV_1,SKU_2031_NAV,2025-08-16,69,135.1,,2025-09-30,,Entregue
PED_SKU_2031_NAV_2,SKU_2031_NAV,2025-10-15,69,135.1,,2025-11-29,,Entregue
PED_SKU_2031_NAV_3,SKU_2031_NAV,2025-12-14,69,135.1,,2026-01-28,,Entregue
PED_SKU_2032_LIM_0,SKU_2032_LIM,2025-06-17,107,83.91,,2025-08-01,,Entregue
PED_SKU_2032_LIM_1,SKU_2032_LIM,2025-08-16,107,83.91,,2025-09-30,,Entregue
PED_SKU_2032_LIM_2,SKU_2032_LIM,2025-10-15,107,83.91,,2025-11-29,,Entregue
PED_SKU_2032_WHI_0,SKU_2032_WHI,2025-06-17,155,83.91,,2025-08-01,,Entregue
PED_SKU_2032_WHI_1,SKU_2032_WHI,2025-08-16,155,83.91,,2025-09-30,,Entregue
PED_SKU_2033_PRI_0,SKU_2033_PRI,2025-06-17,154,99.31,,2025-08-01,,Entregue
PED_SKU_2033_PRI_1,SKU_2033_PRI,2025-08-16,154,99.31,,2025-09-30,,Entregue
PED_SKU_2033_RAS_0,SKU_2033_RAS,2025-06-17,137,99.31,,2025-08-01,,Entregue
PED_SKU_2033_RAS_1,SKU_2033_RAS,2025-08-16,137,99.31,,2025-09-30,,Entregue
PED_SKU_2034_DUS_0,SKU_2034_DUS,2025-06-17,101,54.56,,2025-08-01,,Entregue
PED_SKU_2034_DUS_1,SKU_2034_DUS,2025-08-16,101,54.56,,2025-09-30,,Entregue
PED_SKU_2034_DUS_2,SKU_2034_DUS,2025-10-15,101,54.56,,2025-11-29,,Cancelado
PED_SKU_2034_PAS_0,SKU_2034_PAS,2025-06-17,95,54.56,,2025-08-01,,Entregue
PED_SKU_2034_PAS_1,SKU_2034_PAS,2025-08-16,95,54.56,,2025-09-30,,Entregue
PED_SKU_2034_PAS_2,SKU_2034_PAS,2025-10-15,95,54.56,,2025-11-29,,Entregue
PED_SKU_2035_LIG_0,SKU_2035_LIG,2025-06-17,173,66.19,,2025-08-01,,Cancelado
PED_SKU_2035_LIG_1,SKU_2035_LIG,2025-08-16,173,66.19,,2025-09-30,,Entregue
PED_SKU_2035_AQU_0,SKU_2035_AQU,2025-06-17,143,66.19,,2025-08-01,,Entregue
PED_SKU_2035_AQU_1,SKU_2035_AQU,2025-08-16,143,66.19,,2025-09-30,,Entregue
PED_SKU_2036_SPA_0,SKU_2036_SPA,2025-06-17,143,78.45,,2025-08-01,,Entregue
PED_SKU_2036_SPA_1,SKU_2036_SPA,2025-08-16,143,78.45,,2025-09-30,,Entregue
PED_SKU_2036_MAR_0,SKU_2036_MAR,2025-06-17,65,78.45,,2025-08-01,,Entregue
PED_SKU_2036_MAR_1,SKU_2036_MAR,2025-08-16,65,78.45,,2025-09-30,,Entregue
PED_SKU_2036_MAR_2,SKU_2036_MAR,2025-10-15,65,78.45,,2025-11-29,,Entregue
PED_SKU_2036_MAR_3,SKU_2036_MAR,2025-12-14,65,78.45,,2026-01-28,,Entregue
PED_SKU_2037_SNO_0,SKU_2037_SNO,2025-06-17,91,258.35,,2025-08-01,,Entregue
PED_SKU_2037_SNO_1,SKU_2037_SNO,2025-08-16,91,258.35,,2025-09-30,,Entregue
PED_SKU_2037_SNO_2,SKU_2037_SNO,2025-10-15,91,258.35,,2025-11-29,,Entregue
PED_SKU_2037_SNO_3,SKU_2037_SNO,2025-12-14,91,258.35,,2026-01-28,,Entregue
PED_SKU_2037_SEA_0,SKU_2037_SEA,2025-06-17,155,258.35,,2025-08-01,,Entregue
PED_SKU_2037_SEA_1,SKU_2037_SEA,2025-08-16,155,258.35,,2025-09-30,,Entregue
PED_SKU_2038_OFF_0,SKU_2038_OFF,2025-06-17,70,375.65,,2025-08-01,,Entregue
PED_SKU_2038_OFF_1,SKU_2038_OFF,2025-08-16,70,375.65,,2025-09-30,,Entregue
PED_SKU_2038_OFF_2,SKU_2038_OFF,2025-10-15,70,375.65,,2025-11-29,,Entregue
PED_SKU_2038_OFF_3,SKU_2038_OFF,2025-12-14,70,375.65,,2026-01-28,,Entregue
PED_SKU_2038_COB_0,SKU_2038_COB,2025-06-17,154,375.65,,2025-08-01,,Entregue
PED_SKU_2038_COB_1,SKU_2038_COB,2025-08-16,154,375.65,,2025-09-30,,Entregue
PED_SKU_2039_OLI_0,SKU_2039_OLI,2025-06-17,72,339.24,,2025-08-01,,Entregue
PED_SKU_2039_OLI_1,SKU_2039_OLI,2025-08-16,72,339.24,,2025-09-30,,Entregue
PED_SKU_2039_OLI_2,SKU_2039_OLI,2025-10-15,72,339.24,,2025-11-29,,Entregue
PED_SKU_2039_OLI_3,SKU_2039_OLI,2025-12-14,72,339.24,,2026-01-28,,Entregue
PED_SKU_2039_EME_0,SKU_2039_EME,2025-06-17,98,339.24,,2025-08-01,,Entregue
PED_SKU_2039_EME_1,SKU_2039_EME,2025-08-16,98,339.24,,2025-09-30,,Entregue
PED_SKU_2039_EME_2,SKU_2039_EME,2025-10-15,98,339.24,,2025-11-29,,Entregue
PED_SKU_2040_BIR_0,SKU_2040_BIR,2025-06-17,106,97.61,,2025-08-01,,Entregue
PED_SKU_2040_BIR_1,SKU_2040_BIR,2025-08-16,106,97.61,,2025-09-30,,Entregue
PED_SKU_2040_BIR_2,SKU_2040_BIR,2025-10-15,106,97.61,,2025-11-29,,Entregue
PED_SKU_2040_MIN_0,SKU_2040_MIN,2025-06-17,76,97.61,,2025-08-01,,Entregue
PED_SKU_2040_MIN_1,SKU_2040_MIN,2025-08-16,76,97.61,,2025-09-30,,Entregue
PED_SKU_2040_MIN_2,SKU_2040_MIN,2025-10-15,76,97.61,,2025-11-29,,Entregue
PED_SKU_2040_MIN_3,SKU_2040_MIN,2025-12-14,76,97.61,,2026-01-28,,Entregue
PED_SKU_2041_POW_0,SKU_2041_POW,2025-06-17,73,72.39,,2025-08-01,,Entregue
PED_SKU_2041_POW_1,SKU_2041_POW,2025-08-16,73,72.39,,2025-09-30,,Cancelado
PED_SKU_2041_POW_2,SKU_2041_POW,2025-10-15,73,72.39,,2025-11-29,,Entregue
PED_SKU_2041_POW_3,SKU_2041_POW,2025-12-14,73,72.39,,2026-01-28,,Entregue
PED_SKU_2041_MOS_0,SKU_2041_MOS,2025-06-17,94,72.39,,2025-08-01,,Entregue
PED_SKU_2041_MOS_1,SKU_2041_MOS,2025-08-16,94,72.39,,2025-09-30,,Entregue
PED_SKU_2041_MOS_2,SKU_2041_MOS,2025-10-15,94,72.39,,2025-11-29,,Entregue
PED_SKU_2042_WHI_0,SKU_2042_WHI,2025-06-17,74,253.18,,2025-08-01,,Entregue
PED_SKU_2042_WHI_1,SKU_2042_WHI,2025-08-16,74,253.18,,2025-09-30,,Entregue
PED_SKU_2042_WHI_2,SKU_2042_WHI,2025-10-15,74,253.18,,2025-11-29,,Entregue
PED_SKU_2042_WHI_3,SKU_2042_WHI,2025-12-14,74,253.18,,2026-01-28,,Entregue
PED_SKU_2042_SER_0,SKU_2042_SER,2025-06-17,144,253.18,,2025-08-01,,Entregue
PED_SKU_2042_SER_1,SKU_2042_SER,2025-08-16,144,253.18,,2025-09-30,,Entregue
PED_SKU_2043_ROS_0,SKU_2043_ROS,2025-06-17,73,104.76,,2025-08-01,,Entregue
PED_SKU_2043_ROS_1,SKU_2043_ROS,2025-08-16,73,104.76,,2025-09-30,,Cancelado
PED_SKU_2043_ROS_2,SKU_2043_ROS,2025-10-15,73,104.76,,2025-11-29,,Entregue
PED_SKU_2043_ROS_3,SKU_2043_ROS,2025-12-14,73,104.76,,2026-01-28,,Entregue
PED_SKU_2043_WHI_0,SKU_2043_WHI,2025-06-17,114,104.76,,2025-08-01,,Entregue
PED_SKU_2043_WHI_1,SKU_2043_WHI,2025-08-16,114,104.76,,2025-09-30,,Entregue
PED_SKU_2043_WHI_2,SKU_2043_WHI,2025-10-15,114,104.76,,2025-11-29,,Entregue
PED_SKU_2044_PAS_0,SKU_2044_PAS,2025-06-17,79,72.87,,2025-08-01,,Entregue
PED_SKU_2044_PAS_1,SKU_2044_PAS,2025-08-16,79,72.87,,2025-09-30,,Entregue
PED_SKU_2044_PAS_2,SKU_2044_PAS,2025-10-15,79,72.87,,2025-11-29,,Entregue
PED_SKU_2044_PAS_3,SKU_2044_PAS,2025-12-14,79,72.87,,2026-01-28,,Entregue
PED_SKU_2044_COB_0,SKU_2044_COB,2025-06-17,92,72.87,,2025-08-01,,Entregue
PED_SKU_2044_COB_1,SKU_2044_COB,2025-08-16,92,72.87,,2025-09-30,,Entregue
PED_SKU_2044_COB_2,SKU_2044_COB,2025-10-15,92,72.87,,2025-11-29,,Entregue
PED_SKU_2045_AQU_0,SKU_2045_AQU,2025-06-17,97,57.36,,2025-08-01,,Entregue
PED_SKU_2045_AQU_1,SKU_2045_AQU,2025-08-16,97,57.36,,2025-09-30,,Entregue
PED_SKU_2045_AQU_2,SKU_2045_AQU,2025-10-15,97,57.36,,2025-11-29,,Entregue
PED_SKU_2045_MID_0,SKU_2045_MID,2025-06-17,70,57.36,,2025-08-01,,Entregue
PED_SKU_2045_MID_1,SKU_2045_MID,2025-08-16,70,57.36,,2025-09-30,,Entregue
PED_SKU_2045_MID_2,SKU_2045_MID,2025-10-15,70,57.36,,2025-11-29,,Entregue
PED_SKU_2045_MID_3,SKU_2045_MID,2025-12-14,70,57.36,,2026-01-28,,Entregue
PED_SKU_2046_BLA_0,SKU_2046_BLA,2025-06-17,66,152.93,,2025-08-01,,Entregue
PED_SKU_2046_BLA_1,SKU_2046_BLA,2025-08-16,66,152.93,,2025-09-30,,Entregue
